"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"23.07.2014","Valledupar",2,,"U. Magdalena",0,,"Copa Postobon"
"16.07.2014","Atletico F.C.",1,,"Dep. Cali",2,,"Copa Postobon"
"16.07.2014","Cartagena",7,,"U. Magdalena",0,,"Copa Postobon"
"16.07.2014","Bogota",1,,"Santa Fe",2,,"Copa Postobon"
"16.07.2014","Quindio",2,,"Once Caldas",1,,"Copa Postobon"
"16.07.2014","Uniautonoma",3,,"Barranquilla",1,,"Copa Postobon"
"12.07.2014","Dep. Pasto",0,,"America De Cali",3,,"Copa Postobon"
"12.07.2014","U. Magdalena",0,,"Junior",4,,"Copa Postobon"
"12.07.2014","Pereira",0,,"Huila",3,,"Copa Postobon"
"12.07.2014","Petrolera",0,,"Cucuta",2,,"Copa Postobon"
"12.07.2014","Fortaleza",0,,"Quindio",0,,"Copa Postobon"
"12.07.2014","Millonarios",1,,"Llaneros",2,,"Copa Postobon"
"10.07.2014","Atl. Nacional",1,,"Jaguares de Cordoba",0,,"Copa Postobon"
"10.07.2014","Santa Fe",4,,"Tigres",1,,"Copa Postobon"
"10.07.2014","Valledupar",0,,"Barranquilla",0,,"Copa Postobon"
"09.07.2014","Cortulua",0,,"America De Cali",0,,"Copa Postobon"
"09.07.2014","Dep. Cali",1,,"Boca Juniors",1,,"Copa Postobon"
"09.07.2014","Once Caldas",0,,"Fortaleza",0,,"Copa Postobon"
"09.07.2014","Junior",1,,"Cartagena",1,,"Copa Postobon"
"09.07.2014","Envigado",0,,"Aguilas",0,,"Copa Postobon"
"09.07.2014","Deportes Tolima",3,,"Pereira",0,,"Copa Postobon"
"09.07.2014","Patriotas",2,,"Real San Andres",0,,"Copa Postobon"
"09.07.2014","Uniautonoma",1,,"U. Magdalena",0,,"Copa Postobon"
"09.07.2014","Petrolera",0,,"Chico",1,,"Copa Postobon"
"09.07.2014","Atletico F.C.",2,,"Dep. Pasto",1,,"Copa Postobon"
"09.07.2014","Bucaramanga",0,,"Cucuta",2,,"Copa Postobon"
"09.07.2014","La Equidad",1,,"Bogota",0,,"Copa Postobon"
"09.07.2014","Leones",0,,"Ind. Medellin",1,,"Copa Postobon"
"09.07.2014","Llaneros",2,,"Millonarios",1,,"Copa Postobon"
"09.07.2014","Quindio",4,,"Huila",2,,"Copa Postobon"
"06.07.2014","Millonarios",0,,"Santa Fe",1,,"Copa Postobon"
"06.07.2014","America De Cali",2,,"Dep. Cali",2,,"Copa Postobon"
"06.07.2014","Junior",2,,"Barranquilla",0,,"Copa Postobon"
"06.07.2014","Chico",0,,"Patriotas",0,,"Copa Postobon"
"06.07.2014","Deportes Tolima",3,,"Once Caldas",0,,"Copa Postobon"
"06.07.2014","Tigres",0,,"Bogota",1,,"Copa Postobon"
"06.07.2014","Ind. Medellin",2,,"Atl. Nacional",1,,"Copa Postobon"
"06.07.2014","Atletico F.C.",1,,"Cortulua",2,,"Copa Postobon"
"06.07.2014","Bucaramanga",3,,"Petrolera",0,,"Copa Postobon"
"06.07.2014","Jaguares de Cordoba",1,,"Aguilas",0,,"Copa Postobon"
"06.07.2014","Quindio",2,,"Pereira",1,,"Copa Postobon"
"06.07.2014","Real San Andres",1,,"Cucuta",2,,"Copa Postobon"
"06.07.2014","Valledupar",1,,"Uniautonoma",1,,"Copa Postobon"
"06.07.2014","Fortaleza",2,,"Huila",1,,"Copa Postobon"
"06.07.2014","La Equidad",2,,"Llaneros",2,,"Copa Postobon"
"06.07.2014","Boca Juniors",1,,"Dep. Pasto",0,,"Copa Postobon"
"05.07.2014","Envigado",4,,"Leones",2,,"Copa Postobon"
"03.07.2014","Santa Fe",2,,"Llaneros",0,,"Copa Postobon"
"02.07.2014","Cartagena",0,,"Uniautonoma",1,,"Copa Postobon"
"02.07.2014","Cucuta",0,,"Chico",1,,"Copa Postobon"
"02.07.2014","Dep. Cali",0,,"Cortulua",1,,"Copa Postobon"
"02.07.2014","Once Caldas",5,,"Pereira",2,,"Copa Postobon"
"02.07.2014","Atl. Nacional",2,,"Leones",2,,"Copa Postobon"
"02.07.2014","Junior",3,,"Valledupar",2,,"Copa Postobon"
"02.07.2014","Envigado",0,,"Jaguares de Cordoba",0,,"Copa Postobon"
"02.07.2014","Huila",0,,"Deportes Tolima",2,,"Copa Postobon"
"02.07.2014","Patriotas",1,,"Petrolera",0,,"Copa Postobon"
"02.07.2014","Aguilas",2,,"Ind. Medellin",2,,"Copa Postobon"
"02.07.2014","Barranquilla",1,,"U. Magdalena",0,,"Copa Postobon"
"02.07.2014","Bogota",0,,"Millonarios",1,,"Copa Postobon"
"02.07.2014","Real San Andres",3,,"Bucaramanga",0,,"Copa Postobon"
"02.07.2014","Tigres",0,,"La Equidad",1,,"Copa Postobon"
"02.07.2014","Boca Juniors",0,,"Atletico F.C.",1,,"Copa Postobon"
"29.06.2014","Chico",2,,"Real San Andres",1,,"Copa Postobon"
"29.06.2014","Ind. Medellin",2,,"Jaguares de Cordoba",1,,"Copa Postobon"
"29.06.2014","Envigado",0,,"Atl. Nacional",1,,"Copa Postobon"
"29.06.2014","Bucaramanga",1,,"Patriotas",2,,"Copa Postobon"
"29.06.2014","Cortulua",2,,"Dep. Pasto",0,,"Copa Postobon"
"29.06.2014","Llaneros",0,,"Bogota",1,,"Copa Postobon"
"29.06.2014","Valledupar",3,,"Cartagena",0,,"Copa Postobon"
"29.06.2014","Fortaleza",2,,"Deportes Tolima",1,,"Copa Postobon"
"29.06.2014","Boca Juniors",1,,"America De Cali",0,,"Copa Postobon"
"29.06.2014","La Equidad",1,,"Santa Fe",2,,"Copa Postobon"
"29.06.2014","Millonarios",1,,"Tigres",0,,"Copa Postobon"
"27.06.2014","Leones",1,,"Aguilas",1,,"Copa Postobon"
"25.06.2014","Millonarios",2,,"La Equidad",2,,"Copa Postobon"
"17.11.2013","Atl. Nacional",1,,"Millonarios",0,,"Copa Postobon"
"13.11.2013","Millonarios",2,,"Atl. Nacional",2,,"Copa Postobon"
"16.10.2013","Atl. Nacional",1,,"Petrolera",0,,"Copa Postobon"
"16.10.2013","Cartagena",2,,"Millonarios",0,,"Copa Postobon"
"13.10.2013","Millonarios",6,,"Cartagena",1,,"Copa Postobon"
"10.10.2013","Petrolera",0,,"Atl. Nacional",2,,"Copa Postobon"
"18.09.2013","Millonarios",2,1,"Fortaleza",3,3,"Copa Postobon"
"18.09.2013","Cartagena",2,,"Dep. Cali",1,,"Copa Postobon"
"18.09.2013","Petrolera",2,1,"Deportes Tolima",0,0,"Copa Postobon"
"17.09.2013","Atl. Nacional",1,,"Quindio",0,,"Copa Postobon"
"11.09.2013","Deportes Tolima",2,,"Petrolera",1,,"Copa Postobon"
"11.09.2013","Fortaleza",1,,"Millonarios",3,,"Copa Postobon"
"11.09.2013","Quindio",0,,"Atl. Nacional",1,,"Copa Postobon"
"11.09.2013","Dep. Cali",2,,"Cartagena",3,,"Copa Postobon"
"04.09.2013","Atl. Nacional",1,,"Dep. Pasto",0,,"Copa Postobon"
"04.09.2013","Petrolera",3,2,"Santa Fe",2,2,"Copa Postobon"
"15.08.2013","America De Cali",1,,"Fortaleza",2,,"Copa Postobon"
"15.08.2013","Cartagena",2,,"Bucaramanga",0,,"Copa Postobon"
"14.08.2013","Chico",2,,"Deportes Tolima",2,,"Copa Postobon"
"14.08.2013","Dep. Pasto",0,,"Atl. Nacional",3,,"Copa Postobon"
"14.08.2013","Millonarios",3,2,"Junior",0,0,"Copa Postobon"
"14.08.2013","Quindio",1,,"Ind. Medellin",1,,"Copa Postobon"
"14.08.2013","Dep. Cali",2,1,"U. Magdalena",1,1,"Copa Postobon"
"13.08.2013","Santa Fe",0,,"Petrolera",0,,"Copa Postobon"
"08.08.2013","Fortaleza",3,,"America De Cali",0,,"Copa Postobon"
"08.08.2013","Ind. Medellin",0,,"Quindio",2,,"Copa Postobon"
"07.08.2013","Junior",2,,"Millonarios",0,,"Copa Postobon"
"07.08.2013","Deportes Tolima",2,,"Chico",1,,"Copa Postobon"
"07.08.2013","Bucaramanga",1,,"Cartagena",1,,"Copa Postobon"
"07.08.2013","U. Magdalena",1,,"Dep. Cali",1,,"Copa Postobon"
"05.06.2013","Tigres",2,,"Santa Fe",2,,"Copa Postobon"
"30.05.2013","Atletico F.C.",1,,"America De Cali",1,,"Copa Postobon"
"29.05.2013","Millonarios",2,,"La Equidad",1,,"Copa Postobon"
"29.05.2013","Bucaramanga",2,,"Chico",2,,"Copa Postobon"
"29.05.2013","Cartagena",5,,"Barranquilla",0,,"Copa Postobon"
"29.05.2013","Dep. Cali",1,,"Dep. Pasto",1,,"Copa Postobon"
"29.05.2013","Envigado",0,,"Aguilas",2,,"Copa Postobon"
"29.05.2013","Ind. Medellin",2,,"Jaguares de Cordoba",3,,"Copa Postobon"
"29.05.2013","Once Caldas",3,,"Huila",0,,"Copa Postobon"
"29.05.2013","Leones",2,,"Atl. Nacional",0,,"Copa Postobon"
"29.05.2013","Patriotas",3,,"Real San Andres",0,,"Copa Postobon"
"29.05.2013","Pereira",1,,"Fortaleza",0,,"Copa Postobon"
"29.05.2013","Quindio",2,,"Deportes Tolima",2,,"Copa Postobon"
"29.05.2013","U. Magdalena",1,,"Junior",1,,"Copa Postobon"
"29.05.2013","Valledupar",0,,"Uniautonoma",3,,"Copa Postobon"
"29.05.2013","Llaneros",0,,"Tigres",1,,"Copa Postobon"
"29.05.2013","Petrolera",3,,"Cucuta",0,,"Copa Postobon"
"29.05.2013","Santa Fe",1,,"Bogota",1,,"Copa Postobon"
"29.05.2013","Boca Juniors",2,,"Cortulua",2,,"Copa Postobon"
"22.05.2013","America De Cali",1,,"Cortulua",0,,"Copa Postobon"
"22.05.2013","Atl. Nacional",0,,"Envigado",1,,"Copa Postobon"
"22.05.2013","Jaguares de Cordoba",2,,"Leones",2,,"Copa Postobon"
"22.05.2013","Millonarios",4,,"Llaneros",1,,"Copa Postobon"
"22.05.2013","Barranquilla",0,,"Valledupar",1,,"Copa Postobon"
"22.05.2013","Aguilas",1,,"Ind. Medellin",0,,"Copa Postobon"
"22.05.2013","Chico",3,,"Petrolera",1,,"Copa Postobon"
"22.05.2013","Cucuta",2,,"Patriotas",1,,"Copa Postobon"
"22.05.2013","Dep. Pasto",1,,"Atletico F.C.",0,,"Copa Postobon"
"22.05.2013","Deportes Tolima",1,,"Pereira",1,,"Copa Postobon"
"22.05.2013","Huila",0,,"Quindio",3,,"Copa Postobon"
"22.05.2013","Junior",1,,"Cartagena",1,,"Copa Postobon"
"22.05.2013","Real San Andres",0,,"Bucaramanga",1,,"Copa Postobon"
"22.05.2013","Bogota",1,,"La Equidad",3,,"Copa Postobon"
"22.05.2013","Fortaleza",3,,"Once Caldas",0,,"Copa Postobon"
"22.05.2013","Uniautonoma",2,,"U. Magdalena",3,,"Copa Postobon"
"22.05.2013","Boca Juniors",1,,"Dep. Cali",1,,"Copa Postobon"
"16.05.2013","Pereira",2,,"Once Caldas",2,,"Copa Postobon"
"15.05.2013","Ind. Medellin",2,,"Atl. Nacional",0,,"Copa Postobon"
"15.05.2013","Valledupar",0,,"Junior",0,,"Copa Postobon"
"15.05.2013","Fortaleza",0,,"Deportes Tolima",1,,"Copa Postobon"
"15.05.2013","Petrolera",1,,"Patriotas",0,,"Copa Postobon"
"15.05.2013","Tigres",0,,"Millonarios",0,,"Copa Postobon"
"14.05.2013","Santa Fe",1,,"La Equidad",1,,"Copa Postobon"
"09.05.2013","Cortulua",1,,"Atletico F.C.",1,,"Copa Postobon"
"09.05.2013","Bogota",1,,"Tigres",2,,"Copa Postobon"
"09.05.2013","Petrolera",1,,"Bucaramanga",0,,"Copa Postobon"
"08.05.2013","Santa Fe",1,,"Millonarios",1,,"Copa Postobon"
"08.05.2013","Cartagena",3,,"Uniautonoma",1,,"Copa Postobon"
"08.05.2013","Dep. Cali",1,,"America De Cali",0,,"Copa Postobon"
"08.05.2013","Jaguares de Cordoba",0,,"Aguilas",1,,"Copa Postobon"
"08.05.2013","Once Caldas",4,,"Deportes Tolima",1,,"Copa Postobon"
"08.05.2013","Envigado",1,,"Leones",1,,"Copa Postobon"
"08.05.2013","Huila",0,,"Fortaleza",0,,"Copa Postobon"
"08.05.2013","Llaneros",2,,"La Equidad",1,,"Copa Postobon"
"08.05.2013","Patriotas",2,,"Chico",1,,"Copa Postobon"
"08.05.2013","Real San Andres",0,,"Cucuta",1,,"Copa Postobon"
"08.05.2013","U. Magdalena",4,,"Valledupar",1,,"Copa Postobon"
"08.05.2013","Barranquilla",0,,"Junior",2,,"Copa Postobon"
"08.05.2013","Boca Juniors",0,,"Dep. Pasto",1,,"Copa Postobon"
"07.05.2013","Pereira",1,,"Quindio",1,,"Copa Postobon"
"03.05.2013","Llaneros",2,,"Santa Fe",1,,"Copa Postobon"
"02.05.2013","Bucaramanga",3,,"Cucuta",1,,"Copa Postobon"
"02.05.2013","America De Cali",2,,"Dep. Pasto",0,,"Copa Postobon"
"02.05.2013","Millonarios",2,,"Bogota",2,,"Copa Postobon"
"02.05.2013","Atletico F.C.",2,,"Boca Juniors",1,,"Copa Postobon"
"02.05.2013","U. Magdalena",0,,"Cartagena",0,,"Copa Postobon"
"02.05.2013","Uniautonoma",1,,"Barranquilla",1,,"Copa Postobon"
"01.05.2013","Chico",2,,"Real San Andres",1,,"Copa Postobon"
"01.05.2013","Leones",0,,"Aguilas",1,,"Copa Postobon"
"01.05.2013","Atl. Nacional",2,,"Jaguares de Cordoba",0,,"Copa Postobon"
"01.05.2013","Cortulua",0,,"Dep. Cali",0,,"Copa Postobon"
"01.05.2013","Deportes Tolima",3,,"Huila",2,,"Copa Postobon"
"01.05.2013","La Equidad",1,,"Tigres",0,,"Copa Postobon"
"01.05.2013","Quindio",1,,"Fortaleza",1,,"Copa Postobon"
"01.05.2013","Envigado",1,,"Ind. Medellin",1,,"Copa Postobon"
"25.04.2013","Huila",1,,"Pereira",1,,"Copa Postobon"
"25.04.2013","Cartagena",2,,"Valledupar",2,,"Copa Postobon"
"25.04.2013","Bogota",0,,"Llaneros",1,,"Copa Postobon"
"25.04.2013","Boca Juniors",1,,"America De Cali",0,,"Copa Postobon"
"24.04.2013","Dep. Cali",3,,"Atletico F.C.",0,,"Copa Postobon"
"24.04.2013","Dep. Pasto",1,,"Cortulua",1,,"Copa Postobon"
"24.04.2013","Ind. Medellin",1,,"Leones",1,,"Copa Postobon"
"24.04.2013","Jaguares de Cordoba",2,,"Envigado",2,,"Copa Postobon"
"24.04.2013","La Equidad",1,,"Millonarios",2,,"Copa Postobon"
"24.04.2013","Once Caldas",1,,"Quindio",1,,"Copa Postobon"
"24.04.2013","Junior",3,,"Uniautonoma",1,,"Copa Postobon"
"24.04.2013","Barranquilla",2,,"U. Magdalena",3,,"Copa Postobon"
"24.04.2013","Cucuta",2,,"Chico",1,,"Copa Postobon"
"24.04.2013","Patriotas",1,,"Bucaramanga",1,,"Copa Postobon"
"24.04.2013","Real San Andres",2,,"Petrolera",1,,"Copa Postobon"
"24.04.2013","Aguilas",0,,"Atl. Nacional",2,,"Copa Postobon"
"11.04.2013","America De Cali",1,,"Atletico F.C.",0,,"Copa Postobon"
"11.04.2013","Fortaleza",1,,"Pereira",0,,"Copa Postobon"
"10.04.2013","Dep. Pasto",0,,"Dep. Cali",1,,"Copa Postobon"
"10.04.2013","Jaguares de Cordoba",0,,"Ind. Medellin",1,,"Copa Postobon"
"10.04.2013","Junior",1,,"U. Magdalena",1,,"Copa Postobon"
"10.04.2013","Barranquilla",1,,"Cartagena",2,,"Copa Postobon"
"10.04.2013","Aguilas",1,,"Envigado",1,,"Copa Postobon"
"10.04.2013","Bogota",0,,"Santa Fe",1,,"Copa Postobon"
"10.04.2013","Chico",2,,"Bucaramanga",0,,"Copa Postobon"
"10.04.2013","Cortulua",3,,"Boca Juniors",0,,"Copa Postobon"
"10.04.2013","Cucuta",0,,"Petrolera",4,,"Copa Postobon"
"10.04.2013","Deportes Tolima",3,,"Quindio",3,,"Copa Postobon"
"10.04.2013","Huila",0,,"Once Caldas",1,,"Copa Postobon"
"10.04.2013","Real San Andres",0,,"Patriotas",0,,"Copa Postobon"
"10.04.2013","Tigres",2,,"Llaneros",0,,"Copa Postobon"
"10.04.2013","Uniautonoma",1,,"Valledupar",0,,"Copa Postobon"
"09.04.2013","Atl. Nacional",3,,"Leones",1,,"Copa Postobon"
"04.04.2013","Pereira",2,,"Huila",0,,"Copa Postobon"
"04.04.2013","La Equidad",0,,"Llaneros",0,,"Copa Postobon"
"03.04.2013","Cortulua",0,,"America De Cali",0,,"Copa Postobon"
"03.04.2013","Boca Juniors",1,,"Atletico F.C.",3,,"Copa Postobon"
"27.03.2013","Dep. Pasto",1,,"Boca Juniors",0,,"Copa Postobon"
"27.03.2013","Tigres",0,,"La Equidad",1,,"Copa Postobon"
"23.03.2013","Petrolera",0,,"Chico",0,,"Copa Postobon"
"21.03.2013","Cartagena",1,,"Junior",2,,"Copa Postobon"
"21.03.2013","Llaneros",1,,"Millonarios",1,,"Copa Postobon"
"21.03.2013","La Equidad",0,,"Bogota",0,,"Copa Postobon"
"20.03.2013","Bucaramanga",1,,"Real San Andres",0,,"Copa Postobon"
"20.03.2013","Dep. Cali",0,,"Boca Juniors",0,,"Copa Postobon"
"20.03.2013","Pereira",3,,"Deportes Tolima",0,,"Copa Postobon"
"20.03.2013","Envigado",0,,"Atl. Nacional",1,,"Copa Postobon"
"20.03.2013","Ind. Medellin",1,,"Aguilas",0,,"Copa Postobon"
"20.03.2013","Once Caldas",0,,"Fortaleza",3,,"Copa Postobon"
"20.03.2013","Leones",0,,"Jaguares de Cordoba",0,,"Copa Postobon"
"20.03.2013","Atletico F.C.",1,,"Dep. Pasto",0,,"Copa Postobon"
"20.03.2013","Quindio",3,,"Huila",2,,"Copa Postobon"
"20.03.2013","Patriotas",2,,"Cucuta",1,,"Copa Postobon"
"20.03.2013","U. Magdalena",2,,"Uniautonoma",1,,"Copa Postobon"
"20.03.2013","Valledupar",1,,"Barranquilla",1,,"Copa Postobon"
"20.03.2013","Santa Fe",1,,"Tigres",0,,"Copa Postobon"
"14.03.2013","Quindio",1,,"Pereira",0,,"Copa Postobon"
"14.03.2013","Tigres",2,,"Bogota",1,,"Copa Postobon"
"14.03.2013","Uniautonoma",1,,"Cartagena",2,,"Copa Postobon"
"13.03.2013","America De Cali",2,,"Dep. Cali",0,,"Copa Postobon"
"13.03.2013","Atl. Nacional",5,,"Ind. Medellin",2,,"Copa Postobon"
"13.03.2013","Millonarios",1,,"Santa Fe",1,,"Copa Postobon"
"13.03.2013","Leones",1,,"Envigado",0,,"Copa Postobon"
"13.03.2013","Atletico F.C.",0,,"Cortulua",0,,"Copa Postobon"
"13.03.2013","Valledupar",1,,"U. Magdalena",1,,"Copa Postobon"
"13.03.2013","Bucaramanga",2,,"Petrolera",1,,"Copa Postobon"
"13.03.2013","Chico",1,,"Patriotas",0,,"Copa Postobon"
"13.03.2013","Cucuta",0,,"Real San Andres",2,,"Copa Postobon"
"13.03.2013","Deportes Tolima",2,,"Once Caldas",1,,"Copa Postobon"
"13.03.2013","Junior",0,,"Barranquilla",0,,"Copa Postobon"
"13.03.2013","Aguilas",1,,"Jaguares de Cordoba",1,,"Copa Postobon"
"13.03.2013","Fortaleza",2,,"Huila",0,,"Copa Postobon"
"07.03.2013","Barranquilla",1,,"Uniautonoma",1,,"Copa Postobon"
"07.03.2013","Bogota",1,,"Millonarios",3,,"Copa Postobon"
"07.03.2013","Junior",6,,"Valledupar",0,,"Copa Postobon"
"07.03.2013","Santa Fe",0,,"Llaneros",0,,"Copa Postobon"
"06.03.2013","Once Caldas",4,,"Pereira",4,,"Copa Postobon"
"06.03.2013","Cartagena",5,,"U. Magdalena",1,,"Copa Postobon"
"06.03.2013","Cucuta",2,,"Bucaramanga",1,,"Copa Postobon"
"06.03.2013","Dep. Cali",1,,"Cortulua",1,,"Copa Postobon"
"06.03.2013","Dep. Pasto",1,,"America De Cali",0,,"Copa Postobon"
"06.03.2013","Ind. Medellin",2,,"Envigado",1,,"Copa Postobon"
"06.03.2013","Jaguares de Cordoba",1,,"Atl. Nacional",1,,"Copa Postobon"
"06.03.2013","Huila",2,,"Deportes Tolima",0,,"Copa Postobon"
"06.03.2013","Patriotas",0,,"Petrolera",0,,"Copa Postobon"
"06.03.2013","Aguilas",1,,"Leones",2,,"Copa Postobon"
"06.03.2013","Fortaleza",1,,"Quindio",1,,"Copa Postobon"
"05.03.2013","Real San Andres",1,,"Chico",2,,"Copa Postobon"
"28.02.2013","Deportes Tolima",5,,"Fortaleza",0,,"Copa Postobon"
"14.02.2013","America De Cali",2,,"Boca Juniors",2,,"Copa Postobon"
"13.02.2013","Atl. Nacional",4,,"Aguilas",0,,"Copa Postobon"
"13.02.2013","Atletico F.C.",1,,"Dep. Cali",4,,"Copa Postobon"
"13.02.2013","Valledupar",0,,"Cartagena",1,,"Copa Postobon"
"13.02.2013","Leones",0,,"Ind. Medellin",0,,"Copa Postobon"
"13.02.2013","Millonarios",5,,"Tigres",1,,"Copa Postobon"
"13.02.2013","Bucaramanga",2,,"Patriotas",1,,"Copa Postobon"
"13.02.2013","Chico",1,,"Cucuta",1,,"Copa Postobon"
"13.02.2013","Cortulua",1,,"Dep. Pasto",1,,"Copa Postobon"
"13.02.2013","Envigado",2,,"Jaguares de Cordoba",0,,"Copa Postobon"
"13.02.2013","La Equidad",0,,"Santa Fe",1,,"Copa Postobon"
"13.02.2013","Llaneros",2,,"Bogota",1,,"Copa Postobon"
"13.02.2013","Quindio",1,,"Once Caldas",0,,"Copa Postobon"
"13.02.2013","U. Magdalena",1,,"Barranquilla",0,,"Copa Postobon"
"13.02.2013","Petrolera",4,,"Real San Andres",2,,"Copa Postobon"
"13.02.2013","Uniautonoma",1,,"Junior",1,,"Copa Postobon"
"07.11.2012","Atl. Nacional",2,,"Dep. Pasto",0,,"Copa Postobon"
"31.10.2012","Dep. Pasto",0,,"Atl. Nacional",0,,"Copa Postobon"
"24.10.2012","Atl. Nacional",1,,"Chico",0,,"Copa Postobon"
"24.10.2012","Dep. Pasto",3,,"Bucaramanga",0,,"Copa Postobon"
"17.10.2012","Bucaramanga",1,,"Dep. Pasto",0,,"Copa Postobon"
"17.10.2012","Chico",0,,"Atl. Nacional",1,,"Copa Postobon"
"19.09.2012","Dep. Pasto",3,,"Junior",0,,"Copa Postobon"
"12.09.2012","America De Cali",1,1,"Bucaramanga",1,1,"Copa Postobon"
"12.09.2012","Atl. Nacional",2,,"Deportes Tolima",1,,"Copa Postobon"
"12.09.2012","Chico",4,3,"Cucuta",1,1,"Copa Postobon"
"12.09.2012","Junior",2,,"Dep. Pasto",3,,"Copa Postobon"
"06.09.2012","Bucaramanga",1,,"America De Cali",0,,"Copa Postobon"
"05.09.2012","Deportes Tolima",1,,"Atl. Nacional",2,,"Copa Postobon"
"05.09.2012","Cucuta",3,,"Chico",1,,"Copa Postobon"
"23.08.2012","Bogota",1,,"Cucuta",0,,"Copa Postobon"
"22.08.2012","America De Cali",2,,"Valledupar",0,,"Copa Postobon"
"22.08.2012","Atl. Nacional",3,,"Santa Fe",0,,"Copa Postobon"
"22.08.2012","Chico",2,,"Dep. Cali",0,,"Copa Postobon"
"22.08.2012","Dep. Pasto",4,,"Once Caldas",0,,"Copa Postobon"
"22.08.2012","Deportes Tolima",5,4,"Aguilas",1,1,"Copa Postobon"
"22.08.2012","La Equidad",1,,"Junior",2,,"Copa Postobon"
"22.08.2012","Uniautonoma",1,1,"Bucaramanga",2,1,"Copa Postobon"
"15.08.2012","Junior",0,,"La Equidad",0,,"Copa Postobon"
"09.08.2012","Valledupar",2,,"America De Cali",3,,"Copa Postobon"
"09.08.2012","Cucuta",2,,"Bogota",1,,"Copa Postobon"
"08.08.2012","Bucaramanga",2,,"Uniautonoma",2,,"Copa Postobon"
"08.08.2012","Dep. Cali",1,,"Chico",1,,"Copa Postobon"
"08.08.2012","Once Caldas",0,,"Dep. Pasto",1,,"Copa Postobon"
"08.08.2012","Santa Fe",2,,"Atl. Nacional",2,,"Copa Postobon"
"08.08.2012","Aguilas",4,,"Deportes Tolima",1,,"Copa Postobon"
"21.06.2012","Dep. Cali",1,,"Dep. Pasto",1,,"Copa Postobon"
"20.06.2012","Valledupar",0,,"Uniautonoma",2,,"Copa Postobon"
"20.06.2012","Atletico F.C.",0,,"America De Cali",1,,"Copa Postobon"
"20.06.2012","Bucaramanga",1,,"Cucuta",1,,"Copa Postobon"
"20.06.2012","Huila",2,,"Deportes Tolima",2,,"Copa Postobon"
"20.06.2012","Envigado",1,,"Pacifico",0,,"Copa Postobon"
"20.06.2012","Leones",1,,"Aguilas",2,,"Copa Postobon"
"20.06.2012","Boca Juniors",1,,"Cortulua",1,,"Copa Postobon"
"20.06.2012","La Equidad",2,,"Bogota",2,,"Copa Postobon"
"20.06.2012","U. Magdalena",1,,"Junior",1,,"Copa Postobon"
"20.06.2012","Petrolera",2,,"Real San Andres",0,,"Copa Postobon"
"14.06.2012","Pereira",2,,"Once Caldas",1,,"Copa Postobon"
"13.06.2012","Quindio",1,,"Fortaleza",4,,"Copa Postobon"
"12.06.2012","Academia",3,,"Tigres",1,,"Copa Postobon"
"09.06.2012","Millonarios",1,,"Santa Fe",1,,"Copa Postobon"
"09.06.2012","Atl. Nacional",2,,"Ind. Medellin",1,,"Copa Postobon"
"09.06.2012","Chico",0,,"Patriotas",2,,"Copa Postobon"
"09.06.2012","Barranquilla",3,,"Cartagena",3,,"Copa Postobon"
"07.06.2012","America De Cali",2,,"Boca Juniors",0,,"Copa Postobon"
"06.06.2012","Bogota",2,,"Millonarios",0,,"Copa Postobon"
"06.06.2012","Dep. Pasto",3,,"Atletico F.C.",0,,"Copa Postobon"
"06.06.2012","Ind. Medellin",2,,"Envigado",2,,"Copa Postobon"
"06.06.2012","Cartagena",0,,"Valledupar",0,,"Copa Postobon"
"06.06.2012","Pacifico",1,,"Leones",0,,"Copa Postobon"
"06.06.2012","Tigres",0,,"La Equidad",2,,"Copa Postobon"
"06.06.2012","Aguilas",1,,"Atl. Nacional",1,,"Copa Postobon"
"06.06.2012","Cortulua",0,,"Dep. Cali",1,,"Copa Postobon"
"06.06.2012","Deportes Tolima",3,,"Quindio",4,,"Copa Postobon"
"06.06.2012","Once Caldas",4,,"Huila",1,,"Copa Postobon"
"06.06.2012","Patriotas",1,,"Bucaramanga",1,,"Copa Postobon"
"06.06.2012","Real San Andres",0,,"Chico",1,,"Copa Postobon"
"06.06.2012","Uniautonoma",2,,"U. Magdalena",0,,"Copa Postobon"
"06.06.2012","Fortaleza",2,,"Pereira",1,,"Copa Postobon"
"05.06.2012","Santa Fe",2,,"Academia",0,,"Copa Postobon"
"02.06.2012","Junior",4,,"Barranquilla",1,,"Copa Postobon"
"30.05.2012","Tigres",0,,"Santa Fe",2,,"Copa Postobon"
"30.05.2012","Cucuta",0,,"Petrolera",0,,"Copa Postobon"
"23.05.2012","Atl. Nacional",2,,"Leones",0,,"Copa Postobon"
"23.05.2012","Dep. Cali",0,,"America De Cali",0,,"Copa Postobon"
"23.05.2012","Dep. Pasto",5,,"Cortulua",1,,"Copa Postobon"
"23.05.2012","Millonarios",0,,"La Equidad",0,,"Copa Postobon"
"23.05.2012","Academia",2,,"Bogota",2,,"Copa Postobon"
"23.05.2012","Cartagena",0,,"Junior",5,,"Copa Postobon"
"23.05.2012","Pacifico",0,,"Ind. Medellin",2,,"Copa Postobon"
"23.05.2012","U. Magdalena",1,,"Valledupar",4,,"Copa Postobon"
"23.05.2012","Bucaramanga",1,,"Real San Andres",0,,"Copa Postobon"
"23.05.2012","Chico",2,,"Petrolera",1,,"Copa Postobon"
