"date","club_1","goals_1","par_1","club_2","goals_2","par_2","tournament"
"05.02.2017","Defensor Sp.",1,,"Rampla Juniors",0,,"Primera Division"
"05.02.2017","Plaza Colonia",0,,"Boston River",0,,"Primera Division"
"05.02.2017","River Plate",1,,"Liverpool M.",1,,"Primera Division"
"04.02.2017","Juventud",0,,"Nacional",1,,"Primera Division"
"04.02.2017","CA Cerro",1,,"Racing Montevideo",0,,"Primera Division"
"04.02.2017","Sud America",0,,"Fenix",2,,"Primera Division"
"11.12.2016","Danubio",3,,"Liverpool M.",2,,"Primera Division"
"11.12.2016","Nacional",1,,"Boston River",0,,"Primera Division"
"11.12.2016","Rampla Juniors",1,,"Wanderers",1,,"Primera Division"
"10.12.2016","Penarol",0,,"Defensor Sp.",2,,"Primera Division"
"10.12.2016","CA Cerro",0,,"River Plate",1,,"Primera Division"
"10.12.2016","Plaza Colonia",0,,"Sud America",3,,"Primera Division"
"10.12.2016","Racing Montevideo",2,,"Juventud",0,,"Primera Division"
"10.12.2016","Villa Espanola",2,,"Fenix",2,,"Primera Division"
"04.12.2016","Defensor Sp.",2,,"Racing Montevideo",1,,"Primera Division"
"04.12.2016","Fenix",4,,"Danubio",1,,"Primera Division"
"04.12.2016","Liverpool M.",1,,"Plaza Colonia",1,,"Primera Division"
"04.12.2016","Nacional",2,,"Juventud",0,,"Primera Division"
"04.12.2016","Wanderers",3,,"Villa Espanola",1,,"Primera Division"
"03.12.2016","Boston River",2,,"Rampla Juniors",0,,"Primera Division"
"03.12.2016","River Plate",3,,"Penarol",1,,"Primera Division"
"03.12.2016","Sud America",0,,"CA Cerro",2,,"Primera Division"
"28.11.2016","Boston River",0,,"Liverpool M.",0,,"Primera Division"
"27.11.2016","Penarol",0,,"Nacional",3,,"Primera Division"
"26.11.2016","Defensor Sp.",0,,"Danubio",0,,"Primera Division"
"26.11.2016","CA Cerro",0,,"Rampla Juniors",0,,"Primera Division"
"26.11.2016","Juventud",2,,"Plaza Colonia",0,,"Primera Division"
"26.11.2016","River Plate",2,,"Villa Espanola",1,,"Primera Division"
"26.11.2016","Wanderers",4,,"Fenix",2,,"Primera Division"
"26.11.2016","Sud America",2,,"Racing Montevideo",2,,"Primera Division"
"20.11.2016","Defensor Sp.",3,,"Nacional",2,,"Primera Division"
"20.11.2016","Danubio",0,,"Wanderers",1,,"Primera Division"
"20.11.2016","Liverpool M.",1,,"Sud America",1,,"Primera Division"
"20.11.2016","Plaza Colonia",2,,"Fenix",0,,"Primera Division"
"20.11.2016","Rampla Juniors",1,,"Juventud",0,,"Primera Division"
"19.11.2016","Penarol",1,,"CA Cerro",2,,"Primera Division"
"19.11.2016","Racing Montevideo",2,,"River Plate",1,,"Primera Division"
"19.11.2016","Villa Espanola",0,,"Boston River",3,,"Primera Division"
"13.11.2016","Racing Montevideo",2,,"Penarol",5,,"Primera Division"
"13.11.2016","Danubio",1,,"Juventud",1,,"Primera Division"
"13.11.2016","Plaza Colonia",2,,"Boston River",2,,"Primera Division"
"13.11.2016","Rampla Juniors",0,,"River Plate",2,,"Primera Division"
"12.11.2016","CA Cerro",0,,"Nacional",0,,"Primera Division"
"12.11.2016","Fenix",1,,"Sud America",2,,"Primera Division"
"12.11.2016","Liverpool M.",2,,"Wanderers",1,,"Primera Division"
"12.11.2016","Villa Espanola",2,,"Defensor Sp.",2,,"Primera Division"
"30.10.2016","Nacional",3,,"River Plate",1,,"Primera Division"
"30.10.2016","CA Cerro",2,,"Racing Montevideo",3,,"Primera Division"
"30.10.2016","Juventud",1,,"Villa Espanola",1,,"Primera Division"
"30.10.2016","Wanderers",0,,"Plaza Colonia",0,,"Primera Division"
"29.10.2016","Boston River",1,,"Danubio",2,,"Primera Division"
"29.10.2016","Fenix",1,,"Liverpool M.",0,,"Primera Division"
"29.10.2016","Rampla Juniors",0,,"Defensor Sp.",1,,"Primera Division"
"29.10.2016","Sud America",1,,"Penarol",4,,"Primera Division"
"23.10.2016","Rampla Juniors",1,,"Penarol",0,,"Primera Division"
"23.10.2016","Danubio",2,,"River Plate",1,,"Primera Division"
"23.10.2016","Plaza Colonia",0,,"Defensor Sp.",1,,"Primera Division"
"23.10.2016","Wanderers",2,,"Sud America",1,,"Primera Division"
"22.10.2016","Nacional",3,,"Racing Montevideo",1,,"Primera Division"
"22.10.2016","Fenix",1,,"Boston River",1,,"Primera Division"
"22.10.2016","Liverpool M.",1,,"Juventud",0,,"Primera Division"
"22.10.2016","Villa Espanola",2,,"CA Cerro",0,,"Primera Division"
"16.10.2016","Nacional",1,,"Sud America",0,,"Primera Division"
"16.10.2016","CA Cerro",0,,"Danubio",1,,"Primera Division"
"16.10.2016","Defensor Sp.",1,,"Liverpool M.",3,,"Primera Division"
"16.10.2016","Juventud",0,,"Fenix",0,,"Primera Division"
"16.10.2016","River Plate",2,,"Plaza Colonia",1,,"Primera Division"
"15.10.2016","Penarol",2,,"Villa Espanola",1,,"Primera Division"
"15.10.2016","Racing Montevideo",2,,"Rampla Juniors",1,,"Primera Division"
"15.10.2016","Wanderers",1,,"Boston River",0,,"Primera Division"
"09.10.2016","Danubio",3,,"Penarol",2,,"Primera Division"
"09.10.2016","Fenix",3,,"Defensor Sp.",1,,"Primera Division"
"09.10.2016","Plaza Colonia",2,,"CA Cerro",3,,"Primera Division"
"09.10.2016","Villa Espanola",1,,"Racing Montevideo",1,,"Primera Division"
"08.10.2016","Nacional",2,,"Rampla Juniors",0,,"Primera Division"
"08.10.2016","Liverpool M.",2,,"River Plate",2,,"Primera Division"
"08.10.2016","Sud America",0,,"Boston River",1,,"Primera Division"
"08.10.2016","Wanderers",1,,"Juventud",0,,"Primera Division"
"02.10.2016","Villa Espanola",0,,"Nacional",1,,"Primera Division"
"02.10.2016","Defensor Sp.",1,,"Wanderers",1,,"Primera Division"
"02.10.2016","CA Cerro",2,,"Liverpool M.",0,,"Primera Division"
"02.10.2016","Juventud",0,,"Boston River",1,,"Primera Division"
"01.10.2016","Plaza Colonia",0,,"Penarol",0,,"Primera Division"
"01.10.2016","Racing Montevideo",4,,"Danubio",2,,"Primera Division"
"01.10.2016","River Plate",1,,"Fenix",2,,"Primera Division"
"01.10.2016","Sud America",3,,"Rampla Juniors",0,,"Primera Division"
"25.09.2016","Juventud",1,,"Penarol",0,,"Primera Division"
"25.09.2016","Danubio",3,,"Plaza Colonia",0,,"Primera Division"
"25.09.2016","Rampla Juniors",0,,"Fenix",0,,"Primera Division"
"25.09.2016","River Plate",0,,"Sud America",3,,"Primera Division"
"24.09.2016","Defensor Sp.",0,,"CA Cerro",1,,"Primera Division"
"24.09.2016","Boston River",1,,"Racing Montevideo",1,,"Primera Division"
"24.09.2016","Liverpool M.",1,,"Villa Espanola",0,,"Primera Division"
"24.09.2016","Wanderers",1,,"Nacional",3,,"Primera Division"
"18.09.2016","Boston River",0,,"Penarol",0,,"Primera Division"
"18.09.2016","Rampla Juniors",0,,"Liverpool M.",0,,"Primera Division"
"18.09.2016","River Plate",0,,"Defensor Sp.",5,,"Primera Division"
"18.09.2016","Villa Espanola",2,,"Plaza Colonia",4,,"Primera Division"
"17.09.2016","Fenix",0,,"Nacional",1,,"Primera Division"
"17.09.2016","CA Cerro",1,,"Juventud",1,,"Primera Division"
"17.09.2016","Racing Montevideo",1,,"Wanderers",1,,"Primera Division"
"17.09.2016","Sud America",0,,"Danubio",2,,"Primera Division"
"11.09.2016","Danubio",1,,"Villa Espanola",0,,"Primera Division"
"11.09.2016","Defensor Sp.",2,,"Sud America",0,,"Primera Division"
"11.09.2016","Juventud",0,,"River Plate",0,,"Primera Division"
"11.09.2016","Liverpool M.",2,,"Nacional",1,,"Primera Division"
"10.09.2016","Plaza Colonia",1,,"Rampla Juniors",1,,"Primera Division"
"10.09.2016","Boston River",1,,"CA Cerro",1,,"Primera Division"
"10.09.2016","Fenix",3,,"Racing Montevideo",1,,"Primera Division"
"10.09.2016","Penarol",0,,"Wanderers",1,,"Primera Division"
"04.09.2016","Nacional",3,,"Plaza Colonia",2,,"Primera Division"
"04.09.2016","CA Cerro",1,,"Wanderers",3,,"Primera Division"
"04.09.2016","Defensor Sp.",0,,"Juventud",1,,"Primera Division"
"04.09.2016","Racing Montevideo",0,,"Liverpool M.",1,,"Primera Division"
"04.09.2016","River Plate",1,,"Boston River",5,,"Primera Division"
"03.09.2016","Penarol",2,,"Fenix",0,,"Primera Division"
"03.09.2016","Rampla Juniors",2,,"Danubio",1,,"Primera Division"
"03.09.2016","Sud America",1,,"Villa Espanola",0,,"Primera Division"
"31.08.2016","Wanderers",1,,"River Plate",1,,"Primera Division"
"31.08.2016","Boston River",1,,"Defensor Sp.",1,,"Primera Division"
"31.08.2016","Danubio",2,,"Nacional",1,,"Primera Division"
"30.08.2016","Fenix",0,,"CA Cerro",1,,"Primera Division"
"28.08.2016","Penarol",0,,"Liverpool M.",0,,"Primera Division"
"28.08.2016","Juventud",2,,"Sud America",0,,"Primera Division"
"28.08.2016","Plaza Colonia",1,,"Racing Montevideo",1,,"Primera Division"
"28.08.2016","Villa Espanola",1,,"Rampla Juniors",2,,"Primera Division"
"12.06.2015/2016","Penarol",3,1,"Plaza Colonia",1,1,"Primera Division"
"05.06.2015/2016","Plaza Colonia",0,,"Danubio",0,,"Primera Division"
"05.06.2015/2016","Defensor Sp.",1,,"Fenix",0,,"Primera Division"
"05.06.2015/2016","Sisley",0,,"Sud America",1,,"Primera Division"
"05.06.2015/2016","Villa Teresa",2,,"River Plate",0,,"Primera Division"
"04.06.2015/2016","CA Cerro",1,,"Racing Montevideo",2,,"Primera Division"
"04.06.2015/2016","Juventud",1,,"Penarol",1,,"Primera Division"
"04.06.2015/2016","Nacional",0,,"Liverpool M.",2,,"Primera Division"
"04.06.2015/2016","Wanderers",2,,"Rentistas",1,,"Primera Division"
"29.05.2015/2016","Penarol",1,,"Plaza Colonia",2,,"Primera Division"
"29.05.2015/2016","Sud America",2,,"CA Cerro",2,,"Primera Division"
"29.05.2015/2016","River Plate",1,,"Defensor Sp.",2,,"Primera Division"
"28.05.2015/2016","Danubio",1,,"Wanderers",4,,"Primera Division"
"28.05.2015/2016","Fenix",1,,"Sisley",0,,"Primera Division"
"28.05.2015/2016","Liverpool M.",1,,"Villa Teresa",0,,"Primera Division"
"28.05.2015/2016","Racing Montevideo",0,,"Juventud",0,,"Primera Division"
"28.05.2015/2016","Rentistas",2,,"Nacional",0,,"Primera Division"
"22.05.2015/2016","Nacional",0,,"Danubio",2,,"Primera Division"
"22.05.2015/2016","CA Cerro",2,,"Fenix",1,,"Primera Division"
"22.05.2015/2016","Liverpool M.",1,,"River Plate",0,,"Primera Division"
"22.05.2015/2016","Sisley",5,,"Defensor Sp.",6,,"Primera Division"
"22.05.2015/2016","Villa Teresa",1,,"Rentistas",1,,"Primera Division"
"21.05.2015/2016","Plaza Colonia",2,,"Racing Montevideo",2,,"Primera Division"
"21.05.2015/2016","Juventud",0,,"Sud America",1,,"Primera Division"
"21.05.2015/2016","Wanderers",4,,"Penarol",1,,"Primera Division"
"15.05.2015/2016","Sud America",0,,"Plaza Colonia",2,,"Primera Division"
"15.05.2015/2016","Penarol",2,,"Nacional",2,,"Primera Division"
"15.05.2015/2016","Rentistas",0,,"Liverpool M.",1,,"Primera Division"
"14.05.2015/2016","Defensor Sp.",1,,"CA Cerro",0,,"Primera Division"
"14.05.2015/2016","Danubio",1,,"Villa Teresa",1,,"Primera Division"
"14.05.2015/2016","Fenix",2,,"Juventud",2,,"Primera Division"
"14.05.2015/2016","Racing Montevideo",1,,"Wanderers",3,,"Primera Division"
"14.05.2015/2016","River Plate",1,,"Sisley",0,,"Primera Division"
"08.05.2015/2016","Nacional",1,,"Racing Montevideo",0,,"Primera Division"
"08.05.2015/2016","Liverpool M.",0,,"Danubio",3,,"Primera Division"
"08.05.2015/2016","Juventud",2,,"Defensor Sp.",1,,"Primera Division"
"08.05.2015/2016","Rentistas",2,,"River Plate",1,,"Primera Division"
"08.05.2015/2016","CA Cerro",2,,"Sisley",0,,"Primera Division"
"07.05.2015/2016","Villa Teresa",0,,"Penarol",3,,"Primera Division"
"07.05.2015/2016","Plaza Colonia",1,,"Fenix",0,,"Primera Division"
"07.05.2015/2016","Wanderers",0,,"Sud America",2,,"Primera Division"
"30.04.2015/2016","Sud America",1,,"Nacional",1,,"Primera Division"
"30.04.2015/2016","Defensor Sp.",1,,"Plaza Colonia",1,,"Primera Division"
"30.04.2015/2016","Fenix",2,,"Wanderers",1,,"Primera Division"
"30.04.2015/2016","River Plate",3,,"CA Cerro",1,,"Primera Division"
"29.04.2015/2016","Penarol",1,,"Liverpool M.",0,,"Primera Division"
"29.04.2015/2016","Sisley",0,,"Juventud",2,,"Primera Division"
"29.04.2015/2016","Danubio",1,,"Rentistas",2,,"Primera Division"
"28.04.2015/2016","Racing Montevideo",2,,"Villa Teresa",3,,"Primera Division"
"24.04.2015/2016","Rentistas",1,,"Penarol",3,,"Primera Division"
"24.04.2015/2016","Danubio",0,,"River Plate",3,,"Primera Division"
"24.04.2015/2016","Juventud",1,,"CA Cerro",3,,"Primera Division"
"24.04.2015/2016","Villa Teresa",0,,"Sud America",1,,"Primera Division"
"23.04.2015/2016","Nacional",1,,"Fenix",0,,"Primera Division"
"23.04.2015/2016","Liverpool M.",3,,"Racing Montevideo",2,,"Primera Division"
"23.04.2015/2016","Plaza Colonia",2,,"Sisley",1,,"Primera Division"
"23.04.2015/2016","Wanderers",0,,"Defensor Sp.",0,,"Primera Division"
"10.04.2015/2016","Defensor Sp.",2,,"Nacional",4,,"Primera Division"
"10.04.2015/2016","CA Cerro",0,,"Plaza Colonia",0,,"Primera Division"
"10.04.2015/2016","River Plate",0,,"Juventud",0,,"Primera Division"
"10.04.2015/2016","Sisley",1,,"Wanderers",3,,"Primera Division"
"09.04.2015/2016","Sud America",0,,"Liverpool M.",3,,"Primera Division"
"09.04.2015/2016","Penarol",2,,"Danubio",1,,"Primera Division"
"09.04.2015/2016","Fenix",1,,"Villa Teresa",0,,"Primera Division"
"09.04.2015/2016","Racing Montevideo",0,,"Rentistas",3,,"Primera Division"
"03.04.2015/2016","Penarol",0,,"River Plate",2,,"Primera Division"
"03.04.2015/2016","Liverpool M.",1,,"Fenix",1,,"Primera Division"
"03.04.2015/2016","Rentistas",1,,"Sud America",0,,"Primera Division"
"03.04.2015/2016","Wanderers",3,,"CA Cerro",1,,"Primera Division"
"02.04.2015/2016","Nacional",3,,"Sisley",1,,"Primera Division"
"02.04.2015/2016","Plaza Colonia",1,,"Juventud",2,,"Primera Division"
"02.04.2015/2016","Danubio",1,,"Racing Montevideo",1,,"Primera Division"
"02.04.2015/2016","Villa Teresa",2,,"Defensor Sp.",2,,"Primera Division"
"20.03.2015/2016","Defensor Sp.",1,,"Liverpool M.",2,,"Primera Division"
"20.03.2015/2016","Juventud",3,,"Wanderers",3,,"Primera Division"
"20.03.2015/2016","CA Cerro",1,,"Nacional",0,,"Primera Division"
"20.03.2015/2016","River Plate",0,,"Plaza Colonia",1,,"Primera Division"
"19.03.2015/2016","Racing Montevideo",0,,"Penarol",1,,"Primera Division"
"19.03.2015/2016","Sud America",2,,"Danubio",1,,"Primera Division"
"19.03.2015/2016","Fenix",1,,"Rentistas",1,,"Primera Division"
"18.03.2015/2016","Sisley",0,,"Villa Teresa",1,,"Primera Division"
"06.03.2015/2016","Nacional",1,,"Juventud",1,,"Primera Division"
"06.03.2015/2016","Racing Montevideo",0,,"River Plate",1,,"Primera Division"
"06.03.2015/2016","Rentistas",0,,"Defensor Sp.",1,,"Primera Division"
"06.03.2015/2016","Wanderers",0,,"Plaza Colonia",1,,"Primera Division"
"06.03.2015/2016","Danubio",0,,"Fenix",2,,"Primera Division"
"05.03.2015/2016","Penarol",1,,"Sud America",1,,"Primera Division"
"05.03.2015/2016","Liverpool M.",0,,"Sisley",1,,"Primera Division"
"05.03.2015/2016","Villa Teresa",0,,"CA Cerro",1,,"Primera Division"
"28.02.2015/2016","Plaza Colonia",2,,"Nacional",0,,"Primera Division"
"28.02.2015/2016","CA Cerro",1,,"Liverpool M.",0,,"Primera Division"
"28.02.2015/2016","Defensor Sp.",3,,"Danubio",2,,"Primera Division"
"28.02.2015/2016","Sisley",2,,"Rentistas",1,,"Primera Division"
"27.02.2015/2016","Fenix",2,,"Penarol",0,,"Primera Division"
"27.02.2015/2016","Juventud",0,,"Villa Teresa",1,,"Primera Division"
"27.02.2015/2016","Sud America",2,,"Racing Montevideo",2,,"Primera Division"
"27.02.2015/2016","River Plate",1,,"Wanderers",1,,"Primera Division"
"21.02.2015/2016","Penarol",5,,"Defensor Sp.",1,,"Primera Division"
"21.02.2015/2016","Danubio",3,,"Sisley",3,,"Primera Division"
"21.02.2015/2016","Liverpool M.",1,,"Juventud",3,,"Primera Division"
"21.02.2015/2016","Villa Teresa",1,,"Plaza Colonia",1,,"Primera Division"
"20.02.2015/2016","Nacional",2,,"Wanderers",1,,"Primera Division"
"20.02.2015/2016","Sud America",2,,"River Plate",1,,"Primera Division"
"20.02.2015/2016","Racing Montevideo",2,,"Fenix",2,,"Primera Division"
"20.02.2015/2016","Rentistas",0,,"CA Cerro",0,,"Primera Division"
"14.02.2015/2016","Defensor Sp.",1,,"Racing Montevideo",3,,"Primera Division"
"14.02.2015/2016","CA Cerro",1,,"Danubio",0,,"Primera Division"
"14.02.2015/2016","Rentistas",2,,"Juventud",1,,"Primera Division"
"13.02.2015/2016","Plaza Colonia",1,,"Liverpool M.",0,,"Primera Division"
"13.02.2015/2016","Sisley",0,,"Penarol",2,,"Primera Division"
"13.02.2015/2016","Fenix",2,,"Sud America",0,,"Primera Division"
"13.02.2015/2016","River Plate",0,,"Nacional",3,,"Primera Division"
"13.02.2015/2016","Wanderers",2,,"Villa Teresa",3,,"Primera Division"
"07.02.2015/2016","Danubio",2,,"Juventud",1,,"Primera Division"
"07.02.2015/2016","Penarol",2,,"CA Cerro",1,,"Primera Division"
"07.02.2015/2016","Racing Montevideo",2,,"Sisley",0,,"Primera Division"
"06.02.2015/2016","Sud America",2,,"Defensor Sp.",0,,"Primera Division"
"06.02.2015/2016","Villa Teresa",0,,"Nacional",3,,"Primera Division"
"06.02.2015/2016","Fenix",1,,"River Plate",1,,"Primera Division"
"06.02.2015/2016","Liverpool M.",1,,"Wanderers",4,,"Primera Division"
"06.02.2015/2016","Rentistas",1,,"Plaza Colonia",3,,"Primera Division"
"06.12.2015/2016","Liverpool M.",2,,"Nacional",3,,"Primera Division"
"06.12.2015/2016","Penarol",1,,"Juventud",0,,"Primera Division"
"06.12.2015/2016","Racing Montevideo",0,,"CA Cerro",2,,"Primera Division"
"05.12.2015/2016","Danubio",2,,"Plaza Colonia",2,,"Primera Division"
"05.12.2015/2016","Fenix",3,,"Defensor Sp.",0,,"Primera Division"
"05.12.2015/2016","Rentistas",1,,"Wanderers",2,,"Primera Division"
"05.12.2015/2016","River Plate",4,,"Villa Teresa",0,,"Primera Division"
"05.12.2015/2016","Sud America",1,,"Sisley",1,,"Primera Division"
"29.11.2015/2016","Nacional",3,,"Rentistas",2,,"Primera Division"
"29.11.2015/2016","Juventud",3,,"Racing Montevideo",2,,"Primera Division"
"29.11.2015/2016","Villa Teresa",0,,"Liverpool M.",1,,"Primera Division"
"29.11.2015/2016","Wanderers",0,,"Danubio",0,,"Primera Division"
"28.11.2015/2016","Plaza Colonia",1,,"Penarol",1,,"Primera Division"
"28.11.2015/2016","CA Cerro",2,,"Sud America",0,,"Primera Division"
"27.11.2015/2016","Defensor Sp.",1,,"River Plate",2,,"Primera Division"
"27.11.2015/2016","Sisley",1,,"Fenix",0,,"Primera Division"
"22.11.2015/2016","Penarol",1,,"Wanderers",1,,"Primera Division"
"22.11.2015/2016","Racing Montevideo",2,,"Plaza Colonia",2,,"Primera Division"
"22.11.2015/2016","Fenix",0,,"CA Cerro",1,,"Primera Division"
"21.11.2015/2016","Danubio",2,,"Nacional",0,,"Primera Division"
"21.11.2015/2016","Rentistas",1,,"Villa Teresa",0,,"Primera Division"
"21.11.2015/2016","River Plate",2,,"Liverpool M.",2,,"Primera Division"
"21.11.2015/2016","Sud America",1,,"Juventud",1,,"Primera Division"
"20.11.2015/2016","Defensor Sp.",2,,"Sisley",2,,"Primera Division"
"08.11.2015/2016","Nacional",1,,"Penarol",1,,"Primera Division"
"08.11.2015/2016","Juventud",0,,"Fenix",1,,"Primera Division"
"08.11.2015/2016","Liverpool M.",0,,"Rentistas",3,,"Primera Division"
"07.11.2015/2016","CA Cerro",2,,"Defensor Sp.",3,,"Primera Division"
"07.11.2015/2016","Villa Teresa",0,,"Danubio",1,,"Primera Division"
"07.11.2015/2016","Wanderers",2,,"Racing Montevideo",2,,"Primera Division"
"06.11.2015/2016","Sisley",2,,"River Plate",1,,"Primera Division"
"06.11.2015/2016","Plaza Colonia",1,,"Sud America",1,,"Primera Division"
"01.11.2015/2016","Penarol",4,,"Villa Teresa",1,,"Primera Division"
"01.11.2015/2016","Danubio",4,,"Liverpool M.",0,,"Primera Division"
"01.11.2015/2016","River Plate",2,,"Rentistas",3,,"Primera Division"
"01.11.2015/2016","Sisley",2,,"CA Cerro",3,,"Primera Division"
"31.10.2015/2016","Defensor Sp.",4,,"Juventud",1,,"Primera Division"
"31.10.2015/2016","Racing Montevideo",2,,"Nacional",2,,"Primera Division"
"31.10.2015/2016","Fenix",0,,"Plaza Colonia",0,,"Primera Division"
"31.10.2015/2016","Sud America",1,,"Wanderers",0,,"Primera Division"
"25.10.2015/2016","Liverpool M.",1,,"Penarol",3,,"Primera Division"
"25.10.2015/2016","Juventud",1,,"Sisley",0,,"Primera Division"
"25.10.2015/2016","Villa Teresa",1,,"Racing Montevideo",2,,"Primera Division"
"25.10.2015/2016","CA Cerro",1,,"River Plate",1,,"Primera Division"
"24.10.2015/2016","Nacional",1,,"Sud America",2,,"Primera Division"
"24.10.2015/2016","Rentistas",0,,"Danubio",2,,"Primera Division"
"24.10.2015/2016","Wanderers",1,,"Fenix",1,,"Primera Division"
"23.10.2015/2016","Plaza Colonia",0,,"Defensor Sp.",0,,"Primera Division"
"18.10.2015/2016","Penarol",1,,"Rentistas",0,,"Primera Division"
"18.10.2015/2016","Racing Montevideo",3,,"Liverpool M.",1,,"Primera Division"
"18.10.2015/2016","River Plate",2,,"Danubio",1,,"Primera Division"
"18.10.2015/2016","Sisley",0,,"Plaza Colonia",1,,"Primera Division"
"17.10.2015/2016","Fenix",0,,"Nacional",2,,"Primera Division"
"17.10.2015/2016","CA Cerro",4,,"Juventud",1,,"Primera Division"
"17.10.2015/2016","Sud America",3,,"Villa Teresa",1,,"Primera Division"
"16.10.2015/2016","Defensor Sp.",2,,"Wanderers",3,,"Primera Division"
"04.10.2015/2016","Nacional",4,,"Defensor Sp.",0,,"Primera Division"
"04.10.2015/2016","Juventud",2,,"River Plate",3,,"Primera Division"
"04.10.2015/2016","Liverpool M.",1,,"Sud America",0,,"Primera Division"
"04.10.2015/2016","Plaza Colonia",0,,"CA Cerro",1,,"Primera Division"
"04.10.2015/2016","Wanderers",1,,"Sisley",0,,"Primera Division"
"03.10.2015/2016","Danubio",0,,"Penarol",1,,"Primera Division"
"03.10.2015/2016","Rentistas",0,,"Racing Montevideo",0,,"Primera Division"
"03.10.2015/2016","Villa Teresa",0,,"Fenix",2,,"Primera Division"
"27.09.2015/2016","River Plate",4,,"Penarol",0,,"Primera Division"
"27.09.2015/2016","CA Cerro",1,,"Wanderers",0,,"Primera Division"
"27.09.2015/2016","Defensor Sp.",1,,"Villa Teresa",1,,"Primera Division"
"27.09.2015/2016","Juventud",1,,"Plaza Colonia",1,,"Primera Division"
"26.09.2015/2016","Sisley",1,,"Nacional",1,,"Primera Division"
"26.09.2015/2016","Fenix",1,,"Liverpool M.",1,,"Primera Division"
"26.09.2015/2016","Racing Montevideo",0,,"Danubio",0,,"Primera Division"
"26.09.2015/2016","Sud America",3,,"Rentistas",3,,"Primera Division"
"20.09.2015/2016","Nacional",4,,"CA Cerro",3,,"Primera Division"
"20.09.2015/2016","Plaza Colonia",3,,"River Plate",2,,"Primera Division"
"20.09.2015/2016","Rentistas",0,,"Fenix",0,,"Primera Division"
"20.09.2015/2016","Wanderers",0,,"Juventud",1,,"Primera Division"
"19.09.2015/2016","Penarol",3,,"Racing Montevideo",1,,"Primera Division"
"19.09.2015/2016","Danubio",1,,"Sud America",1,,"Primera Division"
"19.09.2015/2016","Liverpool M.",2,,"Defensor Sp.",1,,"Primera Division"
"19.09.2015/2016","Villa Teresa",0,,"Sisley",1,,"Primera Division"
"13.09.2015/2016","Sud America",1,,"Penarol",4,,"Primera Division"
"13.09.2015/2016","CA Cerro",3,,"Villa Teresa",1,,"Primera Division"
"13.09.2015/2016","Plaza Colonia",1,,"Wanderers",1,,"Primera Division"
"13.09.2015/2016","River Plate",3,,"Racing Montevideo",1,,"Primera Division"
"13.09.2015/2016","Sisley",0,,"Liverpool M.",1,,"Primera Division"
"12.09.2015/2016","Juventud",2,,"Nacional",3,,"Primera Division"
"12.09.2015/2016","Fenix",2,,"Danubio",1,,"Primera Division"
"11.09.2015/2016","Defensor Sp.",2,,"Rentistas",0,,"Primera Division"
"09.09.2015/2016","Juventud",1,,"Liverpool M.",0,,"Primera Division"
"06.09.2015/2016","Nacional",1,,"Plaza Colonia",0,,"Primera Division"
"06.09.2015/2016","Danubio",2,,"Defensor Sp.",3,,"Primera Division"
"06.09.2015/2016","Racing Montevideo",2,,"Sud America",0,,"Primera Division"
"06.09.2015/2016","Rentistas",0,,"Sisley",2,,"Primera Division"
"06.09.2015/2016","Villa Teresa",0,,"Juventud",0,,"Primera Division"
"05.09.2015/2016","Penarol",2,,"Fenix",1,,"Primera Division"
"05.09.2015/2016","Liverpool M.",1,,"CA Cerro",0,,"Primera Division"
"05.09.2015/2016","Wanderers",5,,"River Plate",1,,"Primera Division"
"02.09.2015/2016","Defensor Sp.",1,,"Sud America",2,,"Primera Division"
"02.09.2015/2016","Juventud",0,,"Rentistas",3,,"Primera Division"
"30.08.2015/2016","Defensor Sp.",3,,"Penarol",1,,"Primera Division"
"30.08.2015/2016","Sisley",1,,"Danubio",0,,"Primera Division"
"30.08.2015/2016","Wanderers",2,,"Nacional",1,,"Primera Division"
"29.08.2015/2016","CA Cerro",1,,"Rentistas",0,,"Primera Division"
"29.08.2015/2016","Fenix",3,,"Racing Montevideo",1,,"Primera Division"
"29.08.2015/2016","Plaza Colonia",0,,"Villa Teresa",1,,"Primera Division"
"29.08.2015/2016","River Plate",2,,"Sud America",0,,"Primera Division"
"23.08.2015/2016","Nacional",2,,"River Plate",1,,"Primera Division"
"23.08.2015/2016","Danubio",3,,"CA Cerro",1,,"Primera Division"
"23.08.2015/2016","Liverpool M.",1,,"Plaza Colonia",2,,"Primera Division"
"22.08.2015/2016","Penarol",2,,"Sisley",2,,"Primera Division"
"22.08.2015/2016","Racing Montevideo",0,,"Defensor Sp.",2,,"Primera Division"
"22.08.2015/2016","Sud America",1,,"Fenix",1,,"Primera Division"
"22.08.2015/2016","Villa Teresa",2,,"Wanderers",3,,"Primera Division"
"16.08.2015/2016","CA Cerro",0,,"Penarol",3,,"Primera Division"
"16.08.2015/2016","Juventud",0,,"Danubio",2,,"Primera Division"
"16.08.2015/2016","Sisley",2,,"Racing Montevideo",3,,"Primera Division"
"16.08.2015/2016","Wanderers",1,,"Liverpool M.",1,,"Primera Division"
"15.08.2015/2016","Nacional",4,,"Villa Teresa",1,,"Primera Division"
"15.08.2015/2016","Plaza Colonia",1,,"Rentistas",2,,"Primera Division"
"15.08.2015/2016","River Plate",1,,"Fenix",2,,"Primera Division"
"14.06.2014/2015","Nacional",3,2,"Penarol",2,2,"Primera Division"
